"team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"411","Messiah","/team/411/15580","28744","MAC Commonwealth",3,2021,"15580"
"21852","Stevenson","/team/21852/15580","28744","MAC Commonwealth",3,2021,"15580"
"783","Widener","/team/783/15580","28744","MAC Commonwealth",3,2021,"15580"
"815","York (PA)","/team/815/15580","28744","MAC Commonwealth",3,2021,"15580"
"966","Arcadia","/team/966/15580","28745","MAC Freedom",3,2021,"15580"
"20","DeSales","/team/20/15580","28745","MAC Freedom",3,2021,"15580"
"179","Delaware Valley","/team/179/15580","28745","MAC Freedom",3,2021,"15580"
"221","FDU-Florham","/team/221/15580","28745","MAC Freedom",3,2021,"15580"
"336","King's (PA)","/team/336/15580","28745","MAC Freedom",3,2021,"15580"
"16142","Misericordia","/team/16142/15580","28745","MAC Freedom",3,2021,"15580"
"679","Stevens","/team/679/15580","28745","MAC Freedom",3,2021,"15580"
"784","Wilkes","/team/784/15580","28745","MAC Freedom",3,2021,"15580"
"76","Bridgewater St.","/team/76/15580","870","MASCAC",3,2021,"15580"
"227","Fitchburg St.","/team/227/15580","870","MASCAC",3,2021,"15580"
"238","Framingham St.","/team/238/15580","870","MASCAC",3,2021,"15580"
"486","MCLA","/team/486/15580","870","MASCAC",3,2021,"15580"
"399","Mass. Maritime","/team/399/15580","870","MASCAC",3,2021,"15580"
"621","Salem St.","/team/621/15580","870","MASCAC",3,2021,"15580"
"777","Westfield St.","/team/777/15580","870","MASCAC",3,2021,"15580"
"809","Worcester St.","/team/809/15580","870","MASCAC",3,2021,"15580"
"38","Augsburg","/team/38/15580","882","MIAC",3,2021,"15580"
"60","Bethel (MN)","/team/60/15580","882","MIAC",3,2021,"15580"
"118","Carleton","/team/118/15580","882","MIAC",3,2021,"15580"
"161","Concordia-M'head","/team/161/15580","882","MIAC",3,2021,"15580"
"266","Gust. Adolphus","/team/266/15580","882","MIAC",3,2021,"15580"
"268","Hamline","/team/268/15580","882","MIAC",3,2021,"15580"
"376","Macalester","/team/376/15580","882","MIAC",3,2021,"15580"
"602","Saint John's (MN)","/team/602/15580","882","MIAC",3,2021,"15580"
"612","Saint Mary's (MN)","/team/612/15580","882","MIAC",3,2021,"15580"
"615","St. Olaf","/team/615/15580","882","MIAC",3,2021,"15580"
"620","St. Thomas (MN)","/team/620/15580","882","MIAC",3,2021,"15580"
"53","Beloit","/team/53/15580","23119","MWC",3,2021,"15580"
"166","Cornell College","/team/166/15580","23119","MWC",3,2021,"15580"
"264","Grinnell","/team/264/15580","23119","MWC",3,2021,"15580"
"297","Illinois Col.","/team/297/15580","23119","MWC",3,2021,"15580"
"337","Knox","/team/337/15580","23119","MWC",3,2021,"15580"
"348","Lawrence","/team/348/15580","23119","MWC",3,2021,"15580"
"438","Monmouth (IL)","/team/438/15580","23119","MWC",3,2021,"15580"
"577","Ripon","/team/577/15580","23119","MWC",3,2021,"15580"
"614","St. Norbert","/team/614/15580","23119","MWC",3,2021,"15580"
"137","UChicago","/team/137/15580","23119","MWC",3,2021,"15580"
"4","Adrian","/team/4/15580","873","Michigan Intercol. Ath. Assn.",3,2021,"15580"
"15","Albion","/team/15/15580","873","Michigan Intercol. Ath. Assn.",3,2021,"15580"
"21","Alma","/team/21/15580","873","Michigan Intercol. Ath. Assn.",3,2021,"15580"
"114","Calvin","/team/114/15580","873","Michigan Intercol. Ath. Assn.",3,2021,"15580"
"286","Hope","/team/286/15580","873","Michigan Intercol. Ath. Assn.",3,2021,"15580"
"326","Kalamazoo","/team/326/15580","873","Michigan Intercol. Ath. Assn.",3,2021,"15580"
"525","Olivet","/team/525/15580","873","Michigan Intercol. Ath. Assn.",3,2021,"15580"
"30037","Trine","/team/30037/15580","873","Michigan Intercol. Ath. Assn.",3,2021,"15580"
"42","Aurora","/team/42/15580","30097","NACC",3,2021,"15580"
"296","Benedictine (IL)","/team/296/15580","30097","NACC",3,2021,"15580"
"160","Concordia Chicago","/team/160/15580","30097","NACC",3,2021,"15580"
"1036","Concordia Wisconsin","/team/1036/15580","30097","NACC",3,2021,"15580"
"1332","Dominican (IL)","/team/1332/15580","30097","NACC",3,2021,"15580"
"1066","Edgewood","/team/1066/15580","30097","NACC",3,2021,"15580"
"30172","IIT","/team/30172/15580","30097","NACC",3,2021,"15580"
"1164","Lakeland","/team/1164/15580","30097","NACC",3,2021,"15580"
"20220","MSOE","/team/20220/15580","30097","NACC",3,2021,"15580"
"1196","Marian (WI)","/team/1196/15580","30097","NACC",3,2021,"15580"
"582","Rockford","/team/582/15580","30097","NACC",3,2021,"15580"
"8911","Wis. Lutheran","/team/8911/15580","30097","NACC",3,2021,"15580"
"19","Allegheny","/team/19/15580","897","NCAC",3,2021,"15580"
"177","DePauw","/team/177/15580","897","NCAC",3,2021,"15580"
"182","Denison","/team/182/15580","897","NCAC",3,2021,"15580"
"281","Hiram","/team/281/15580","897","NCAC",3,2021,"15580"
"335","Kenyon","/team/335/15580","897","NCAC",3,2021,"15580"
"515","Oberlin","/team/515/15580","897","NCAC",3,2021,"15580"
"520","Ohio Wesleyan","/team/520/15580","897","NCAC",3,2021,"15580"
"747","Wabash","/team/747/15580","897","NCAC",3,2021,"15580"
"806","Wittenberg","/team/806/15580","897","NCAC",3,2021,"15580"
"807","Wooster","/team/807/15580","897","NCAC",3,2021,"15580"
"26107","Becker","/team/26107/15580","888","NECC",3,2021,"15580"
"1064","Eastern Nazarene","/team/1064/15580","888","NECC",3,2021,"15580"
"532","Elms","/team/532/15580","888","NECC",3,2021,"15580"
"24317","Lesley","/team/24317/15580","888","NECC",3,2021,"15580"
"30042","Mitchell","/team/30042/15580","888","NECC",3,2021,"15580"
"467","New England Col.","/team/467/15580","888","NECC",3,2021,"15580"
"24","Amherst","/team/24/15580","12817","NESCAC",3,2021,"15580"
"50","Bates","/team/50/15580","12817","NESCAC",3,2021,"15580"
"69","Bowdoin","/team/69/15580","12817","NESCAC",3,2021,"15580"
"151","Colby","/team/151/15580","12817","NESCAC",3,2021,"15580"
"267","Hamilton","/team/267/15580","12817","NESCAC",3,2021,"15580"
"420","Middlebury","/team/420/15580","12817","NESCAC",3,2021,"15580"
"713","Trinity (CT)","/team/713/15580","12817","NESCAC",3,2021,"15580"
"717","Tufts","/team/717/15580","12817","NESCAC",3,2021,"15580"
"764","Wesleyan (CT)","/team/764/15580","12817","NESCAC",3,2021,"15580"
"789","Williams","/team/789/15580","12817","NESCAC",3,2021,"15580"
"45","Babson","/team/45/15580","890","NEWMAC",3,2021,"15580"
"145","Clark (MA)","/team/145/15580","890","NEWMAC",3,2021,"15580"
"722","Coast Guard","/team/722/15580","890","NEWMAC",3,2021,"15580"
"214","Emerson","/team/214/15580","890","NEWMAC",3,2021,"15580"
"398","MIT","/team/398/15580","890","NEWMAC",3,2021,"15580"
"673","Springfield","/team/673/15580","890","NEWMAC",3,2021,"15580"
"808","WPI","/team/808/15580","890","NEWMAC",3,2021,"15580"
"779","Wheaton (MA)","/team/779/15580","890","NEWMAC",3,2021,"15580"
"329","Kean","/team/329/15580","891","NJAC",3,2021,"15580"
"442","Montclair St.","/team/442/15580","891","NJAC",3,2021,"15580"
"319","New Jersey City","/team/319/15580","891","NJAC",3,2021,"15580"
"564","Ramapo","/team/564/15580","891","NJAC",3,2021,"15580"
"259","Rowan","/team/259/15580","891","NJAC",3,2021,"15580"
"588","Rutgers-Camden","/team/588/15580","891","NJAC",3,2021,"15580"
"589","Rutgers-Newark","/team/589/15580","891","NJAC",3,2021,"15580"
"681","Stockton","/team/681/15580","891","NJAC",3,2021,"15580"
"712","TCNJ","/team/712/15580","891","NJAC",3,2021,"15580"
"787","Wm. Paterson","/team/787/15580","891","NJAC",3,2021,"15580"
"1094","George Fox","/team/1094/15580","25300","NWC",3,2021,"15580"
"22235","Lewis & Clark","/team/22235/15580","25300","NWC",3,2021,"15580"
"1179","Linfield","/team/1179/15580","25300","NWC",3,2021,"15580"
"2751","Pacific (OR)","/team/2751/15580","25300","NWC",3,2021,"15580"
"1297","Pacific Lutheran","/team/1297/15580","25300","NWC",3,2021,"15580"
"557","Puget Sound","/team/557/15580","25300","NWC",3,2021,"15580"
"780","Whitman","/team/780/15580","25300","NWC",3,2021,"15580"
"1454","Whitworth","/team/1454/15580","25300","NWC",3,2021,"15580"
"785","Willamette","/team/785/15580","25300","NWC",3,2021,"15580"
"30083","Cobleskill St.","/team/30083/15580","30026","North Atlantic",3,2021,"15580"
"1133","Husson","/team/1133/15580","30026","North Atlantic",3,2021,"15580"
"379","Me.-Farmington","/team/379/15580","30026","North Atlantic",3,2021,"15580"
"30040","Me.-Presque Isle","/team/30040/15580","30026","North Atlantic",3,2021,"15580"
"30165","SUNY Canton","/team/30165/15580","30026","North Atlantic",3,2021,"15580"
"2758","Thomas (ME)","/team/2758/15580","30026","North Atlantic",3,2021,"15580"
"30065","VTSU Lyndon","/team/30065/15580","30026","North Atlantic",3,2021,"15580"
"46","Baldwin Wallace","/team/46/15580","901","OAC",3,2021,"15580"
"117","Capital","/team/117/15580","901","OAC",3,2021,"15580"
"278","Heidelberg","/team/278/15580","901","OAC",3,2021,"15580"
"320","John Carroll","/team/320/15580","901","OAC",3,2021,"15580"
"385","Marietta","/team/385/15580","901","OAC",3,2021,"15580"
"452","Mount Union","/team/452/15580","901","OAC",3,2021,"15580"
"455","Muskingum","/team/455/15580","901","OAC",3,2021,"15580"
"517","Ohio Northern","/team/517/15580","901","OAC",3,2021,"15580"
"531","Otterbein","/team/531/15580","901","OAC",3,2021,"15580"
"1461","Wilmington (OH)","/team/1461/15580","901","OAC",3,2021,"15580"
"75","Bridgewater (VA)","/team/75/15580","903","ODAC",3,2021,"15580"
"203","East. Mennonite","/team/203/15580","903","ODAC",3,2021,"15580"
"216","Emory & Henry","/team/216/15580","903","ODAC",3,2021,"15580"
"225","Ferrum","/team/225/15580","903","ODAC",3,2021,"15580"
"1112","Guilford","/team/1112/15580","903","ODAC",3,2021,"15580"
"269","Hampden-Sydney","/team/269/15580","903","ODAC",3,2021,"15580"
"374","Lynchburg","/team/374/15580","903","ODAC",3,2021,"15580"
"565","Randolph-Macon","/team/565/15580","903","ODAC",3,2021,"15580"
"578","Roanoke","/team/578/15580","903","ODAC",3,2021,"15580"
"637","Shenandoah","/team/637/15580","903","ODAC",3,2021,"15580"
"745","Va. Wesleyan","/team/745/15580","903","ODAC",3,2021,"15580"
"752","Wash. & Lee","/team/752/15580","903","ODAC",3,2021,"15580"
"59","Bethany (WV)","/team/59/15580","907","PAC",3,2021,"15580"
"10972","Chatham","/team/10972/15580","907","PAC",3,2021,"15580"
"30069","Franciscan","/team/30069/15580","907","PAC",3,2021,"15580"
"30084","Geneva","/team/30084/15580","907","PAC",3,2021,"15580"
"265","Grove City","/team/265/15580","907","PAC",3,2021,"15580"
"30064","Saint Vincent","/team/30064/15580","907","PAC",3,2021,"15580"
"707","Thiel","/team/707/15580","907","PAC",3,2021,"15580"
"751","Wash. & Jeff.","/team/751/15580","907","PAC",3,2021,"15580"
"1434","Waynesburg","/team/1434/15580","907","PAC",3,2021,"15580"
"1451","Westminster (PA)","/team/1451/15580","907","PAC",3,2021,"15580"
"973","Berry","/team/973/15580","30169","SAA",3,2021,"15580"
"28593","Birmingham-So.","/team/28593/15580","30169","SAA",3,2021,"15580"
"132","Centre","/team/132/15580","30169","SAA",3,2021,"15580"
"1124","Hendrix","/team/1124/15580","30169","SAA",3,2021,"15580"
"426","Millsaps","/team/426/15580","30169","SAA",3,2021,"15580"
"2713","Oglethorpe","/team/2713/15580","30169","SAA",3,2021,"15580"
"573","Rhodes","/team/573/15580","30169","SAA",3,2021,"15580"
"652","Sewanee","/team/652/15580","30169","SAA",3,2021,"15580"
"953","Austin","/team/953/15580","835","SCAC",3,2021,"15580"
"125","Centenary (LA)","/team/125/15580","835","SCAC",3,2021,"15580"
"1044","Dallas","/team/1044/15580","835","SCAC",3,2021,"15580"
"1355","Schreiner","/team/1355/15580","835","SCAC",3,2021,"15580"
"8746","Southwestern (TX)","/team/8746/15580","835","SCAC",3,2021,"15580"
"2810","St. Thomas (TX)","/team/2810/15580","835","SCAC",3,2021,"15580"
"1400","Texas Lutheran","/team/1400/15580","835","SCAC",3,2021,"15580"
"715","Trinity (TX)","/team/715/15580","835","SCAC",3,2021,"15580"
"105","Cal Lutheran","/team/105/15580","910","SCIAC",3,2021,"15580"
"89","Caltech","/team/89/15580","910","SCIAC",3,2021,"15580"
"134","Chapman","/team/134/15580","910","SCIAC",3,2021,"15580"
"142","Claremont-M-S","/team/142/15580","910","SCIAC",3,2021,"15580"
"341","La Verne","/team/341/15580","910","SCIAC",3,2021,"15580"
"516","Occidental","/team/516/15580","910","SCIAC",3,2021,"15580"
"549","Pomona-Pitzer","/team/549/15580","910","SCIAC",3,2021,"15580"
"567","Redlands","/team/567/15580","910","SCIAC",3,2021,"15580"
"781","Whittier","/team/781/15580","910","SCIAC",3,2021,"15580"
"64","Blackburn","/team/64/15580","12974","SLIAC",3,2021,"15580"
"218","Eureka","/team/218/15580","12974","SLIAC",3,2021,"15580"
"11538","Fontbonne","/team/11538/15580","12974","SLIAC",3,2021,"15580"
"1111","Greenville","/team/1111/15580","12974","SLIAC",3,2021,"15580"
"30173","Iowa Wesleyan","/team/30173/15580","12974","SLIAC",3,2021,"15580"
"555","Principia","/team/555/15580","12974","SLIAC",3,2021,"15580"
"23260","Spalding","/team/23260/15580","12974","SLIAC",3,2021,"15580"
"759","Webster","/team/759/15580","12974","SLIAC",3,2021,"15580"
"1450","Westminster (MO)","/team/1450/15580","12974","SLIAC",3,2021,"15580"
"168","Cortland","/team/168/15580","917","SUNYAC",3,2021,"15580"
"242","Fredonia","/team/242/15580","917","SUNYAC",3,2021,"15580"
"530","Oswego St.","/team/530/15580","917","SUNYAC",3,2021,"15580"
"547","Plattsburgh St.","/team/547/15580","917","SUNYAC",3,2021,"15580"
"78","SUNY Brockport","/team/78/15580","917","SUNYAC",3,2021,"15580"
"475","SUNY New Paltz","/team/475/15580","917","SUNYAC",3,2021,"15580"
"526","SUNY Oneonta","/team/526/15580","917","SUNYAC",3,2021,"15580"
"451","CMSV","/team/451/15580","13054","Skyline",3,2021,"15580"
"27892","Farmingdale St.","/team/27892/15580","13054","Skyline",3,2021,"15580"
"382","Manhattanville","/team/382/15580","13054","Skyline",3,2021,"15580"
"724","Merchant Marine","/team/724/15580","13054","Skyline",3,2021,"15580"
"1468","Mt. St. Mary (NY)","/team/1468/15580","13054","Skyline",3,2021,"15580"
"524","Old Westbury","/team/524/15580","13054","Skyline",3,2021,"15580"
"30029","Purchase","/team/30029/15580","13054","Skyline",3,2021,"15580"
"478","SUNY Maritime","/team/478/15580","13054","Skyline",3,2021,"15580"
"30072","St. Joseph's (Brkln)","/team/30072/15580","13054","Skyline",3,2021,"15580"
"1340","St. Joseph's (L.I.)","/team/1340/15580","13054","Skyline",3,2021,"15580"
"814","Yeshiva","/team/814/15580","13054","Skyline",3,2021,"15580"
"73","Brandeis","/team/73/15580","1471","UAA",3,2021,"15580"
"122","CWRU","/team/122/15580","1471","UAA",3,2021,"15580"
"217","Emory","/team/217/15580","1471","UAA",3,2021,"15580"
"479","NYU","/team/479/15580","1471","UAA",3,2021,"15580"
"755","WashU","/team/755/15580","1471","UAA",3,2021,"15580"
"30038","Bethany Lutheran","/team/30038/15580","30115","UMAC",3,2021,"15580"
"30035","Crown (MN)","/team/30035/15580","30115","UMAC",3,2021,"15580"
"8597","Martin Luther","/team/8597/15580","30115","UMAC",3,2021,"15580"
"1226","Minn.-Morris","/team/1226/15580","30115","UMAC",3,2021,"15580"
"30039","North Central (MN)","/team/30039/15580","30115","UMAC",3,2021,"15580"
"1267","Northland","/team/1267/15580","30115","UMAC",3,2021,"15580"
"30031","Northwestern-St. Paul","/team/30031/15580","30115","UMAC",3,2021,"15580"
"618","St. Scholastica","/team/618/15580","30115","UMAC",3,2021,"15580"
"804","Wis.-Superior","/team/804/15580","30115","UMAC",3,2021,"15580"
"44","Averett","/team/44/15580","842","USA South",3,2021,"15580"
"30171","Berea","/team/30171/15580","842","USA South",3,2021,"15580"
"30094","Brevard","/team/30094/15580","842","USA South",3,2021,"15580"
"30111","Covenant","/team/30111/15580","842","USA South",3,2021,"15580"
"263","Greensboro","/team/263/15580","842","USA South",3,2021,"15580"
"1130","Huntingdon","/team/1130/15580","842","USA South",3,2021,"15580"
"1162","LaGrange","/team/1162/15580","842","USA South",3,2021,"15580"
"396","Maryville (TN)","/team/396/15580","842","USA South",3,2021,"15580"
"412","Methodist","/team/412/15580","842","USA South",3,2021,"15580"
"491","N.C. Wesleyan","/team/491/15580","842","USA South",3,2021,"15580"
"542","Pfeiffer","/team/542/15580","842","USA South",3,2021,"15580"
"21830","Piedmont","/team/21830/15580","842","USA South",3,2021,"15580"
"17094","William Peace","/team/17094/15580","842","USA South",3,2021,"15580"
"23624","Cazenovia","/team/23624/15580","30071","United East",3,2021,"15580"
"245","Gallaudet","/team/245/15580","30071","United East",3,2021,"15580"
"30085","Lancaster Bible","/team/30085/15580","30071","United East",3,2021,"15580"
"30190","Penn College","/team/30190/15580","30071","United East",3,2021,"15580"
"30081","Penn St. Harrisburg","/team/30081/15580","30071","United East",3,2021,"15580"
"30114","Penn St.-Abington","/team/30114/15580","30071","United East",3,2021,"15580"
"30044","Penn St.-Berks","/team/30044/15580","30071","United East",3,2021,"15580"
"9500","SUNY Poly","/team/9500/15580","30071","United East",3,2021,"15580"
"761","Wells","/team/761/15580","30071","United East",3,2021,"15580"
"30032","Finlandia","/team/30032/15580","1473","WIAC",3,2021,"15580"
