"team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"390","Mary Washington","/team/390/16340","15810","C2C",3,2023,"16340"
"622","Salisbury","/team/622/16340","15810","C2C",3,2023,"16340"
"170","Curry","/team/170/16340","839","CCC",3,2023,"16340"
"8981","Endicott","/team/8981/16340","839","CCC",3,2023,"16340"
"1099","Gordon","/team/1099/16340","839","CCC",3,2023,"16340"
"484","Nichols","/team/484/16340","839","CCC",3,2023,"16340"
"583","Roger Williams","/team/583/16340","839","CCC",3,2023,"16340"
"623","Salve Regina","/team/623/16340","839","CCC",3,2023,"16340"
"684","Suffolk","/team/684/16340","839","CCC",3,2023,"16340"
"762","Wentworth","/team/762/16340","839","CCC",3,2023,"16340"
"775","Western New Eng.","/team/775/16340","839","CCC",3,2023,"16340"
"40","Augustana (IL)","/team/40/16340","836","CCIW",3,2023,"16340"
"120","Carroll (WI)","/team/120/16340","836","CCIW",3,2023,"16340"
"121","Carthage","/team/121/16340","836","CCIW",3,2023,"16340"
"212","Elmhurst","/team/212/16340","836","CCIW",3,2023,"16340"
"300","Ill. Wesleyan","/team/300/16340","836","CCIW",3,2023,"16340"
"424","Millikin","/team/424/16340","836","CCIW",3,2023,"16340"
"492","North Central (IL)","/team/492/16340","836","CCIW",3,2023,"16340"
"496","North Park","/team/496/16340","836","CCIW",3,2023,"16340"
"778","Wheaton (IL)","/team/778/16340","836","CCIW",3,2023,"16340"
"30197","Belhaven","/team/30197/16340","30251","CCS",3,2023,"16340"
"30171","Berea","/team/30171/16340","30251","CCS",3,2023,"16340"
"30111","Covenant","/team/30111/16340","30251","CCS",3,2023,"16340"
"1130","Huntingdon","/team/1130/16340","30251","CCS",3,2023,"16340"
"1162","LaGrange","/team/1162/16340","30251","CCS",3,2023,"16340"
"396","Maryville (TN)","/team/396/16340","30251","CCS",3,2023,"16340"
"21830","Piedmont","/team/21830/16340","30251","CCS",3,2023,"16340"
"1305","Cairn","/team/1305/16340","21062","CSAC",3,2023,"16340"
"958","Clarks Summit","/team/958/16340","21062","CSAC",3,2023,"16340"
"30047","Keystone","/team/30047/16340","21062","CSAC",3,2023,"16340"
"15882","Rosemont","/team/15882/16340","21062","CSAC",3,2023,"16340"
"9684","Saint Elizabeth","/team/9684/16340","21062","CSAC",3,2023,"16340"
"30166","Valley Forge","/team/30166/16340","21062","CSAC",3,2023,"16340"
"12973","Wilson","/team/12973/16340","21062","CSAC",3,2023,"16340"
"58","Baruch","/team/58/16340","834","CUNYAC",3,2023,"16340"
"480","CCNY","/team/480/16340","834","CUNYAC",3,2023,"16340"
"321","John Jay","/team/321/16340","834","CUNYAC",3,2023,"16340"
"279","Lehman","/team/279/16340","834","CUNYAC",3,2023,"16340"
"185","Dickinson","/team/185/16340","9683","Centennial",3,2023,"16340"
"239","Franklin & Marshall","/team/239/16340","9683","Centennial",3,2023,"16340"
"258","Gettysburg","/team/258/16340","9683","Centennial",3,2023,"16340"
"276","Haverford","/team/276/16340","9683","Centennial",3,2023,"16340"
"322","Johns Hopkins","/team/322/16340","9683","Centennial",3,2023,"16340"
"773","McDaniel","/team/773/16340","9683","Centennial",3,2023,"16340"
"453","Muhlenberg","/team/453/16340","9683","Centennial",3,2023,"16340"
"686","Swarthmore","/team/686/16340","9683","Centennial",3,2023,"16340"
"730","Ursinus","/team/730/16340","9683","Centennial",3,2023,"16340"
"753","Washington Col.","/team/753/16340","9683","Centennial",3,2023,"16340"
"30243","Asbury","/team/30243/16340","99020","DIII Independent",3,2023,"16340"
"30232","Bob Jones","/team/30232/16340","99020","DIII Independent",3,2023,"16340"
"1194","Maranatha Baptist","/team/1194/16340","99020","DIII Independent",3,2023,"16340"
"213","Elmira","/team/213/16340","863","Empire 8",3,2023,"16340"
"30160","Houghton","/team/30160/16340","863","Empire 8",3,2023,"16340"
"1159","Keuka","/team/1159/16340","863","Empire 8",3,2023,"16340"
"23725","Medaille","/team/23725/16340","863","Empire 8",3,2023,"16340"
"11036","Russell Sage","/team/11036/16340","863","Empire 8",3,2023,"16340"
"601","St. John Fisher","/team/601/16340","863","Empire 8",3,2023,"16340"
"733","Utica","/team/733/16340","863","Empire 8",3,2023,"16340"
"2798","Albertus Magnus","/team/2798/16340","23257","Great Northeast",3,2023,"16340"
"26","Anna Maria","/team/26/16340","23257","Great Northeast",3,2023,"16340"
"152","Colby-Sawyer","/team/152/16340","23257","Great Northeast",3,2023,"16340"
"30219","Dean","/team/30219/16340","23257","Great Northeast",3,2023,"16340"
"532","Elms","/team/532/16340","23257","Great Northeast",3,2023,"16340"
"22626","JWU (Providence)","/team/22626/16340","23257","Great Northeast",3,2023,"16340"
"8486","Lasell","/team/8486/16340","23257","Great Northeast",3,2023,"16340"
"511","Norwich","/team/511/16340","23257","Great Northeast",3,2023,"16340"
"18422","Rivier","/team/18422/16340","23257","Great Northeast",3,2023,"16340"
"605","St. Joseph's (ME)","/team/605/16340","23257","Great Northeast",3,2023,"16340"
"939","Anderson (IN)","/team/939/16340","9174","HCAC",3,2023,"16340"
"987","Bluffton","/team/987/16340","9174","HCAC",3,2023,"16340"
"1050","Defiance","/team/1050/16340","9174","HCAC",3,2023,"16340"
"195","Earlham","/team/195/16340","9174","HCAC",3,2023,"16340"
"2694","Franklin","/team/2694/16340","9174","HCAC",3,2023,"16340"
"1115","Hanover","/team/1115/16340","9174","HCAC",3,2023,"16340"
"1192","Manchester","/team/1192/16340","9174","HCAC",3,2023,"16340"
"8567","Mt. St. Joseph","/team/8567/16340","9174","HCAC",3,2023,"16340"
"585","Rose-Hulman","/team/585/16340","9174","HCAC",3,2023,"16340"
"28749","Transylvania","/team/28749/16340","9174","HCAC",3,2023,"16340"
"124","Catholic","/team/124/16340","30101","Landmark",3,2023,"16340"
"190","Drew","/team/190/16340","30101","Landmark",3,2023,"16340"
"211","Elizabethtown","/team/211/16340","30101","Landmark",3,2023,"16340"
"325","Juniata","/team/325/16340","30101","Landmark",3,2023,"16340"
"443","Moravian","/team/443/16340","30101","Landmark",3,2023,"16340"
"633","Scranton","/team/633/16340","30101","Landmark",3,2023,"16340"
"685","Susquehanna","/team/685/16340","30101","Landmark",3,2023,"16340"
"962","Bard","/team/962/16340","24197","Liberty League",3,2023,"16340"
"146","Clarkson","/team/146/16340","24197","Liberty League",3,2023,"16340"
"282","Hobart","/team/282/16340","24197","Liberty League",3,2023,"16340"
"313","Ithaca","/team/313/16340","24197","Liberty League",3,2023,"16340"
"580","RIT","/team/580/16340","24197","Liberty League",3,2023,"16340"
"570","Rensselaer","/team/570/16340","24197","Liberty League",3,2023,"16340"
"581","Rochester (NY)","/team/581/16340","24197","Liberty League",3,2023,"16340"
"642","Skidmore","/team/642/16340","24197","Liberty League",3,2023,"16340"
"607","St. Lawrence","/team/607/16340","24197","Liberty League",3,2023,"16340"
"727","Union (NY)","/team/727/16340","24197","Liberty League",3,2023,"16340"
"737","Vassar","/team/737/16340","24197","Liberty League",3,2023,"16340"
"200","Eastern Conn. St.","/team/200/16340","867","Little East",3,2023,"16340"
"330","Keene St.","/team/330/16340","867","Little East",3,2023,"16340"
"548","Plymouth St.","/team/548/16340","867","Little East",3,2023,"16340"
"571","Rhode Island Col.","/team/571/16340","867","Little East",3,2023,"16340"
"662","Southern Me.","/team/662/16340","867","Little East",3,2023,"16340"
"401","UMass Boston","/team/401/16340","867","Little East",3,2023,"16340"
"656","UMass Dartmouth","/team/656/16340","867","Little East",3,2023,"16340"
"123","VTSU Castleton","/team/123/16340","867","Little East",3,2023,"16340"
"770","WestConn","/team/770/16340","867","Little East",3,2023,"16340"
"16","Albright","/team/16/16340","28744","MAC Commonwealth",3,2023,"16340"
"938","Alvernia","/team/938/16340","28744","MAC Commonwealth",3,2023,"16340"
"8968","Eastern","/team/8968/16340","28744","MAC Commonwealth",3,2023,"16340"
"8404","Hood","/team/8404/16340","28744","MAC Commonwealth",3,2023,"16340"
"351","Lebanon Valley","/team/351/16340","28744","MAC Commonwealth",3,2023,"16340"
"411","Messiah","/team/411/16340","28744","MAC Commonwealth",3,2023,"16340"
"21852","Stevenson","/team/21852/16340","28744","MAC Commonwealth",3,2023,"16340"
"783","Widener","/team/783/16340","28744","MAC Commonwealth",3,2023,"16340"
"815","York (PA)","/team/815/16340","28744","MAC Commonwealth",3,2023,"16340"
"966","Arcadia","/team/966/16340","28745","MAC Freedom",3,2023,"16340"
"20","DeSales","/team/20/16340","28745","MAC Freedom",3,2023,"16340"
"179","Delaware Valley","/team/179/16340","28745","MAC Freedom",3,2023,"16340"
"221","FDU-Florham","/team/221/16340","28745","MAC Freedom",3,2023,"16340"
"336","King's (PA)","/team/336/16340","28745","MAC Freedom",3,2023,"16340"
"373","Lycoming","/team/373/16340","28745","MAC Freedom",3,2023,"16340"
"16142","Misericordia","/team/16142/16340","28745","MAC Freedom",3,2023,"16340"
"679","Stevens","/team/679/16340","28745","MAC Freedom",3,2023,"16340"
"784","Wilkes","/team/784/16340","28745","MAC Freedom",3,2023,"16340"
"76","Bridgewater St.","/team/76/16340","870","MASCAC",3,2023,"16340"
"227","Fitchburg St.","/team/227/16340","870","MASCAC",3,2023,"16340"
"238","Framingham St.","/team/238/16340","870","MASCAC",3,2023,"16340"
"486","MCLA","/team/486/16340","870","MASCAC",3,2023,"16340"
"399","Mass. Maritime","/team/399/16340","870","MASCAC",3,2023,"16340"
"621","Salem St.","/team/621/16340","870","MASCAC",3,2023,"16340"
"777","Westfield St.","/team/777/16340","870","MASCAC",3,2023,"16340"
"809","Worcester St.","/team/809/16340","870","MASCAC",3,2023,"16340"
"38","Augsburg","/team/38/16340","882","MIAC",3,2023,"16340"
"60","Bethel (MN)","/team/60/16340","882","MIAC",3,2023,"16340"
"118","Carleton","/team/118/16340","882","MIAC",3,2023,"16340"
"161","Concordia-M'head","/team/161/16340","882","MIAC",3,2023,"16340"
"266","Gust. Adolphus","/team/266/16340","882","MIAC",3,2023,"16340"
"268","Hamline","/team/268/16340","882","MIAC",3,2023,"16340"
"376","Macalester","/team/376/16340","882","MIAC",3,2023,"16340"
"602","Saint John's (MN)","/team/602/16340","882","MIAC",3,2023,"16340"
"612","Saint Mary's (MN)","/team/612/16340","882","MIAC",3,2023,"16340"
"615","St. Olaf","/team/615/16340","882","MIAC",3,2023,"16340"
"618","St. Scholastica","/team/618/16340","882","MIAC",3,2023,"16340"
"53","Beloit","/team/53/16340","23119","MWC",3,2023,"16340"
"166","Cornell College","/team/166/16340","23119","MWC",3,2023,"16340"
"264","Grinnell","/team/264/16340","23119","MWC",3,2023,"16340"
"297","Illinois Col.","/team/297/16340","23119","MWC",3,2023,"16340"
"337","Knox","/team/337/16340","23119","MWC",3,2023,"16340"
"348","Lawrence","/team/348/16340","23119","MWC",3,2023,"16340"
"438","Monmouth (IL)","/team/438/16340","23119","MWC",3,2023,"16340"
"577","Ripon","/team/577/16340","23119","MWC",3,2023,"16340"
"137","UChicago","/team/137/16340","23119","MWC",3,2023,"16340"
"4","Adrian","/team/4/16340","873","Michigan Intercol. Ath. Assn.",3,2023,"16340"
"15","Albion","/team/15/16340","873","Michigan Intercol. Ath. Assn.",3,2023,"16340"
"21","Alma","/team/21/16340","873","Michigan Intercol. Ath. Assn.",3,2023,"16340"
"114","Calvin","/team/114/16340","873","Michigan Intercol. Ath. Assn.",3,2023,"16340"
"286","Hope","/team/286/16340","873","Michigan Intercol. Ath. Assn.",3,2023,"16340"
"326","Kalamazoo","/team/326/16340","873","Michigan Intercol. Ath. Assn.",3,2023,"16340"
"525","Olivet","/team/525/16340","873","Michigan Intercol. Ath. Assn.",3,2023,"16340"
"30037","Trine","/team/30037/16340","873","Michigan Intercol. Ath. Assn.",3,2023,"16340"
"42","Aurora","/team/42/16340","30097","NACC",3,2023,"16340"
"296","Benedictine (IL)","/team/296/16340","30097","NACC",3,2023,"16340"
"160","Concordia Chicago","/team/160/16340","30097","NACC",3,2023,"16340"
"1036","Concordia Wisconsin","/team/1036/16340","30097","NACC",3,2023,"16340"
"1332","Dominican (IL)","/team/1332/16340","30097","NACC",3,2023,"16340"
"1066","Edgewood","/team/1066/16340","30097","NACC",3,2023,"16340"
"30172","IIT","/team/30172/16340","30097","NACC",3,2023,"16340"
"1164","Lakeland","/team/1164/16340","30097","NACC",3,2023,"16340"
"20220","MSOE","/team/20220/16340","30097","NACC",3,2023,"16340"
"1196","Marian (WI)","/team/1196/16340","30097","NACC",3,2023,"16340"
"582","Rockford","/team/582/16340","30097","NACC",3,2023,"16340"
"614","St. Norbert","/team/614/16340","30097","NACC",3,2023,"16340"
"8911","Wis. Lutheran","/team/8911/16340","30097","NACC",3,2023,"16340"
"177","DePauw","/team/177/16340","897","NCAC",3,2023,"16340"
"182","Denison","/team/182/16340","897","NCAC",3,2023,"16340"
"281","Hiram","/team/281/16340","897","NCAC",3,2023,"16340"
"335","Kenyon","/team/335/16340","897","NCAC",3,2023,"16340"
"515","Oberlin","/team/515/16340","897","NCAC",3,2023,"16340"
"520","Ohio Wesleyan","/team/520/16340","897","NCAC",3,2023,"16340"
"747","Wabash","/team/747/16340","897","NCAC",3,2023,"16340"
"806","Wittenberg","/team/806/16340","897","NCAC",3,2023,"16340"
"807","Wooster","/team/807/16340","897","NCAC",3,2023,"16340"
"1064","Eastern Nazarene","/team/1064/16340","888","NECC",3,2023,"16340"
"24317","Lesley","/team/24317/16340","888","NECC",3,2023,"16340"
"30042","Mitchell","/team/30042/16340","888","NECC",3,2023,"16340"
"467","New England Col.","/team/467/16340","888","NECC",3,2023,"16340"
"24","Amherst","/team/24/16340","12817","NESCAC",3,2023,"16340"
"50","Bates","/team/50/16340","12817","NESCAC",3,2023,"16340"
"69","Bowdoin","/team/69/16340","12817","NESCAC",3,2023,"16340"
"151","Colby","/team/151/16340","12817","NESCAC",3,2023,"16340"
"267","Hamilton","/team/267/16340","12817","NESCAC",3,2023,"16340"
"420","Middlebury","/team/420/16340","12817","NESCAC",3,2023,"16340"
"713","Trinity (CT)","/team/713/16340","12817","NESCAC",3,2023,"16340"
"717","Tufts","/team/717/16340","12817","NESCAC",3,2023,"16340"
"764","Wesleyan (CT)","/team/764/16340","12817","NESCAC",3,2023,"16340"
"789","Williams","/team/789/16340","12817","NESCAC",3,2023,"16340"
"45","Babson","/team/45/16340","890","NEWMAC",3,2023,"16340"
"145","Clark (MA)","/team/145/16340","890","NEWMAC",3,2023,"16340"
"722","Coast Guard","/team/722/16340","890","NEWMAC",3,2023,"16340"
"214","Emerson","/team/214/16340","890","NEWMAC",3,2023,"16340"
"398","MIT","/team/398/16340","890","NEWMAC",3,2023,"16340"
"673","Springfield","/team/673/16340","890","NEWMAC",3,2023,"16340"
"808","WPI","/team/808/16340","890","NEWMAC",3,2023,"16340"
"779","Wheaton (MA)","/team/779/16340","890","NEWMAC",3,2023,"16340"
"329","Kean","/team/329/16340","891","NJAC",3,2023,"16340"
"442","Montclair St.","/team/442/16340","891","NJAC",3,2023,"16340"
"319","New Jersey City","/team/319/16340","891","NJAC",3,2023,"16340"
"564","Ramapo","/team/564/16340","891","NJAC",3,2023,"16340"
"259","Rowan","/team/259/16340","891","NJAC",3,2023,"16340"
"588","Rutgers-Camden","/team/588/16340","891","NJAC",3,2023,"16340"
"589","Rutgers-Newark","/team/589/16340","891","NJAC",3,2023,"16340"
"681","Stockton","/team/681/16340","891","NJAC",3,2023,"16340"
"712","TCNJ","/team/712/16340","891","NJAC",3,2023,"16340"
"787","Wm. Paterson","/team/787/16340","891","NJAC",3,2023,"16340"
"1094","George Fox","/team/1094/16340","25300","NWC",3,2023,"16340"
"22235","Lewis & Clark","/team/22235/16340","25300","NWC",3,2023,"16340"
"1179","Linfield","/team/1179/16340","25300","NWC",3,2023,"16340"
"2751","Pacific (OR)","/team/2751/16340","25300","NWC",3,2023,"16340"
"1297","Pacific Lutheran","/team/1297/16340","25300","NWC",3,2023,"16340"
"557","Puget Sound","/team/557/16340","25300","NWC",3,2023,"16340"
"780","Whitman","/team/780/16340","25300","NWC",3,2023,"16340"
"1454","Whitworth","/team/1454/16340","25300","NWC",3,2023,"16340"
"785","Willamette","/team/785/16340","25300","NWC",3,2023,"16340"
"23624","Cazenovia","/team/23624/16340","30026","North Atlantic",3,2023,"16340"
"30083","Cobleskill St.","/team/30083/16340","30026","North Atlantic",3,2023,"16340"
"1133","Husson","/team/1133/16340","30026","North Atlantic",3,2023,"16340"
"379","Me.-Farmington","/team/379/16340","30026","North Atlantic",3,2023,"16340"
"30040","Me.-Presque Isle","/team/30040/16340","30026","North Atlantic",3,2023,"16340"
"30165","SUNY Canton","/team/30165/16340","30026","North Atlantic",3,2023,"16340"
"9500","SUNY Poly","/team/9500/16340","30026","North Atlantic",3,2023,"16340"
"2758","Thomas (ME)","/team/2758/16340","30026","North Atlantic",3,2023,"16340"
"30065","VTSU Lyndon","/team/30065/16340","30026","North Atlantic",3,2023,"16340"
"46","Baldwin Wallace","/team/46/16340","901","OAC",3,2023,"16340"
"117","Capital","/team/117/16340","901","OAC",3,2023,"16340"
"278","Heidelberg","/team/278/16340","901","OAC",3,2023,"16340"
"320","John Carroll","/team/320/16340","901","OAC",3,2023,"16340"
"385","Marietta","/team/385/16340","901","OAC",3,2023,"16340"
"452","Mount Union","/team/452/16340","901","OAC",3,2023,"16340"
"455","Muskingum","/team/455/16340","901","OAC",3,2023,"16340"
"517","Ohio Northern","/team/517/16340","901","OAC",3,2023,"16340"
"531","Otterbein","/team/531/16340","901","OAC",3,2023,"16340"
"1461","Wilmington (OH)","/team/1461/16340","901","OAC",3,2023,"16340"
"44","Averett","/team/44/16340","903","ODAC",3,2023,"16340"
"75","Bridgewater (VA)","/team/75/16340","903","ODAC",3,2023,"16340"
"203","East. Mennonite","/team/203/16340","903","ODAC",3,2023,"16340"
"225","Ferrum","/team/225/16340","903","ODAC",3,2023,"16340"
"1112","Guilford","/team/1112/16340","903","ODAC",3,2023,"16340"
"269","Hampden-Sydney","/team/269/16340","903","ODAC",3,2023,"16340"
"374","Lynchburg","/team/374/16340","903","ODAC",3,2023,"16340"
"565","Randolph-Macon","/team/565/16340","903","ODAC",3,2023,"16340"
"578","Roanoke","/team/578/16340","903","ODAC",3,2023,"16340"
"637","Shenandoah","/team/637/16340","903","ODAC",3,2023,"16340"
"745","Va. Wesleyan","/team/745/16340","903","ODAC",3,2023,"16340"
"752","Wash. & Lee","/team/752/16340","903","ODAC",3,2023,"16340"
"19","Allegheny","/team/19/16340","907","PAC",3,2023,"16340"
"59","Bethany (WV)","/team/59/16340","907","PAC",3,2023,"16340"
"10972","Chatham","/team/10972/16340","907","PAC",3,2023,"16340"
"30069","Franciscan","/team/30069/16340","907","PAC",3,2023,"16340"
"30084","Geneva","/team/30084/16340","907","PAC",3,2023,"16340"
"265","Grove City","/team/265/16340","907","PAC",3,2023,"16340"
"30064","Saint Vincent","/team/30064/16340","907","PAC",3,2023,"16340"
"707","Thiel","/team/707/16340","907","PAC",3,2023,"16340"
"751","Wash. & Jeff.","/team/751/16340","907","PAC",3,2023,"16340"
"1434","Waynesburg","/team/1434/16340","907","PAC",3,2023,"16340"
"1451","Westminster (PA)","/team/1451/16340","907","PAC",3,2023,"16340"
"973","Berry","/team/973/16340","30169","SAA",3,2023,"16340"
"28593","Birmingham-So.","/team/28593/16340","30169","SAA",3,2023,"16340"
"132","Centre","/team/132/16340","30169","SAA",3,2023,"16340"
"1124","Hendrix","/team/1124/16340","30169","SAA",3,2023,"16340"
"426","Millsaps","/team/426/16340","30169","SAA",3,2023,"16340"
"2713","Oglethorpe","/team/2713/16340","30169","SAA",3,2023,"16340"
"573","Rhodes","/team/573/16340","30169","SAA",3,2023,"16340"
"652","Sewanee","/team/652/16340","30169","SAA",3,2023,"16340"
"953","Austin","/team/953/16340","835","SCAC",3,2023,"16340"
"125","Centenary (LA)","/team/125/16340","835","SCAC",3,2023,"16340"
"1044","Dallas","/team/1044/16340","835","SCAC",3,2023,"16340"
"1355","Schreiner","/team/1355/16340","835","SCAC",3,2023,"16340"
"8746","Southwestern (TX)","/team/8746/16340","835","SCAC",3,2023,"16340"
"2810","St. Thomas (TX)","/team/2810/16340","835","SCAC",3,2023,"16340"
"1400","Texas Lutheran","/team/1400/16340","835","SCAC",3,2023,"16340"
"715","Trinity (TX)","/team/715/16340","835","SCAC",3,2023,"16340"
"105","Cal Lutheran","/team/105/16340","910","SCIAC",3,2023,"16340"
"89","Caltech","/team/89/16340","910","SCIAC",3,2023,"16340"
"134","Chapman","/team/134/16340","910","SCIAC",3,2023,"16340"
"142","Claremont-M-S","/team/142/16340","910","SCIAC",3,2023,"16340"
"341","La Verne","/team/341/16340","910","SCIAC",3,2023,"16340"
"516","Occidental","/team/516/16340","910","SCIAC",3,2023,"16340"
"549","Pomona-Pitzer","/team/549/16340","910","SCIAC",3,2023,"16340"
"567","Redlands","/team/567/16340","910","SCIAC",3,2023,"16340"
"781","Whittier","/team/781/16340","910","SCIAC",3,2023,"16340"
"64","Blackburn","/team/64/16340","12974","SLIAC",3,2023,"16340"
"218","Eureka","/team/218/16340","12974","SLIAC",3,2023,"16340"
"11538","Fontbonne","/team/11538/16340","12974","SLIAC",3,2023,"16340"
"1111","Greenville","/team/1111/16340","12974","SLIAC",3,2023,"16340"
"431","MUW","/team/431/16340","12974","SLIAC",3,2023,"16340"
"555","Principia","/team/555/16340","12974","SLIAC",3,2023,"16340"
"23260","Spalding","/team/23260/16340","12974","SLIAC",3,2023,"16340"
"759","Webster","/team/759/16340","12974","SLIAC",3,2023,"16340"
"1450","Westminster (MO)","/team/1450/16340","12974","SLIAC",3,2023,"16340"
"168","Cortland","/team/168/16340","917","SUNYAC",3,2023,"16340"
"242","Fredonia","/team/242/16340","917","SUNYAC",3,2023,"16340"
"530","Oswego St.","/team/530/16340","917","SUNYAC",3,2023,"16340"
"547","Plattsburgh St.","/team/547/16340","917","SUNYAC",3,2023,"16340"
"78","SUNY Brockport","/team/78/16340","917","SUNYAC",3,2023,"16340"
"475","SUNY New Paltz","/team/475/16340","917","SUNYAC",3,2023,"16340"
"526","SUNY Oneonta","/team/526/16340","917","SUNYAC",3,2023,"16340"
"451","CMSV","/team/451/16340","13054","Skyline",3,2023,"16340"
"27892","Farmingdale St.","/team/27892/16340","13054","Skyline",3,2023,"16340"
"382","Manhattanville","/team/382/16340","13054","Skyline",3,2023,"16340"
"724","Merchant Marine","/team/724/16340","13054","Skyline",3,2023,"16340"
"1468","Mt. St. Mary (NY)","/team/1468/16340","13054","Skyline",3,2023,"16340"
"524","Old Westbury","/team/524/16340","13054","Skyline",3,2023,"16340"
"30029","Purchase","/team/30029/16340","13054","Skyline",3,2023,"16340"
"478","SUNY Maritime","/team/478/16340","13054","Skyline",3,2023,"16340"
"30072","St. Joseph's (Brkln)","/team/30072/16340","13054","Skyline",3,2023,"16340"
"1340","St. Joseph's (L.I.)","/team/1340/16340","13054","Skyline",3,2023,"16340"
"814","Yeshiva","/team/814/16340","13054","Skyline",3,2023,"16340"
"73","Brandeis","/team/73/16340","1471","UAA",3,2023,"16340"
"122","CWRU","/team/122/16340","1471","UAA",3,2023,"16340"
"217","Emory","/team/217/16340","1471","UAA",3,2023,"16340"
"479","NYU","/team/479/16340","1471","UAA",3,2023,"16340"
"755","WashU","/team/755/16340","1471","UAA",3,2023,"16340"
"30038","Bethany Lutheran","/team/30038/16340","30115","UMAC",3,2023,"16340"
"30035","Crown (MN)","/team/30035/16340","30115","UMAC",3,2023,"16340"
"8597","Martin Luther","/team/8597/16340","30115","UMAC",3,2023,"16340"
"1226","Minn.-Morris","/team/1226/16340","30115","UMAC",3,2023,"16340"
"30039","North Central (MN)","/team/30039/16340","30115","UMAC",3,2023,"16340"
"1267","Northland","/team/1267/16340","30115","UMAC",3,2023,"16340"
"30031","Northwestern-St. Paul","/team/30031/16340","30115","UMAC",3,2023,"16340"
"804","Wis.-Superior","/team/804/16340","30115","UMAC",3,2023,"16340"
"30094","Brevard","/team/30094/16340","842","USA South",3,2023,"16340"
"263","Greensboro","/team/263/16340","842","USA South",3,2023,"16340"
"389","Mary Baldwin","/team/389/16340","842","USA South",3,2023,"16340"
"412","Methodist","/team/412/16340","842","USA South",3,2023,"16340"
"491","N.C. Wesleyan","/team/491/16340","842","USA South",3,2023,"16340"
"542","Pfeiffer","/team/542/16340","842","USA South",3,2023,"16340"
"30164","Southern Va.","/team/30164/16340","842","USA South",3,2023,"16340"
"17094","William Peace","/team/17094/16340","842","USA South",3,2023,"16340"
"245","Gallaudet","/team/245/16340","30071","United East",3,2023,"16340"
"30085","Lancaster Bible","/team/30085/16340","30071","United East",3,2023,"16340"
"30190","Penn College","/team/30190/16340","30071","United East",3,2023,"16340"
"30081","Penn St. Harrisburg","/team/30081/16340","30071","United East",3,2023,"16340"
"30114","Penn St.-Abington","/team/30114/16340","30071","United East",3,2023,"16340"
"30044","Penn St.-Berks","/team/30044/16340","30071","United East",3,2023,"16340"
"611","St. Mary's (MD)","/team/611/16340","30071","United East",3,2023,"16340"
"761","Wells","/team/761/16340","30071","United East",3,2023,"16340"
